,user id,tweets content,created on,clean_tweet,sentiment_classification,textblob_analysis,vader_analysis,logreg_analysis,svm_analysis,ensemble_predict
9567,guardian,"From the idyllic parks of DrÃ´me to the mountains of IsÃ¨re, escape the crowds and discover the lesser-known regions of France with Travels special issue. 

Only with The Guardian tomorrow 

Sign up to get our newspaper highlights every week here: https://t.co/yQHb2DNPM9 https://t.co/2xGyQNQxJd",2/22/2020 1:09,idyllic park dr mountain escape crowd discover less known region france travel special issue guardian tomorrow sign get newspaper highlight every week,,1,1,0.0,0.0,0.0
9568,guardian,Calm before the storm: behind the scenes at Tyson Fury's training camp https://t.co/6R18GHPk1y,2/22/2020 1:08,calm storm behind scene tyson furys training camp,,-1,1,0.0,0.0,0.0
9569,guardian,Leicester v Manchester City: match preview https://t.co/OrG7jwjRao,2/22/2020 1:01,leicester v manchester city match preview,,0,0,0.0,0.0,0.0
9570,guardian,Letâs move to Coventry: âItâs the next UK city of cultureâ https://t.co/uXMbfyU62a,2/22/2020 1:01,let move coventry next uk city culture,,0,0,0.0,0.0,0.0
9571,guardian,Nigel Godrich webchat â post your questions now! https://t.co/8iSupKqscj,2/22/2020 1:01,nigel godrich webchat post question,,0,0,0.0,0.0,0.0
9572,guardian,JP Morgan economists warn climate crisis is threat to human race https://t.co/8sq8rsprJ7,2/22/2020 1:01,jp morgan economist warn climate crisis threat human race,,0,-1,0.0,-1.0,-1.0
9573,guardian,"Observer Magazine meets Catastrophe star Sharon Horgan to talk life before Hollywood, running her own production company and working with Sarah Jessica Parker. 

Only with The Observer this Sunday

Sign up to get our newspaper highlights every week here: https://t.co/yQHb2DweUB https://t.co/S8We2vwKvA",2/22/2020 0:59,observer magazine meet catastrophe star sharon horgan talk life hollywood run production company work sarah jessica parker observer sunday sign get newspaper highlight every week,,0,-1,0.0,0.0,0.0
9574,guardian,Harvey Weinstein trial: jury asks to hear reading of Sopranos actor's testimony https://t.co/oJgcRYM8Ss,2/22/2020 0:59,harvey weinstein trial jury ask hear reading sopranos actor testimony,,0,0,0.0,0.0,0.0
9575,guardian,Donât like lager? Think again | Melissa Cole https://t.co/B799JUzcUF,2/22/2020 0:51,like lager think melissa cole,,0,1,0.0,0.0,0.0
9576,guardian,My daughter canât say no to her young children. How can I help? https://t.co/qU20QKCSH1,2/22/2020 0:43,daughter say young child help,,1,1,0.0,0.0,0.0
9577,guardian,"Alzheimer's Society 'paid out Â£750,000' to staff amid bullying claims https://t.co/c0ri63tdmb",2/22/2020 0:35,alzheimers society pay staff amid bullying claim,,0,-1,0.0,0.0,0.0
9578,guardian,When is killing a deer the right thing to do? | Brief letters https://t.co/G1J20NPONK,2/22/2020 0:35,kill deer right thing brief letter,,1,-1,0.0,0.0,0.0
9579,guardian,Backing the trillion tree campaign to combat climate crisis | Letter https://t.co/R1dQonBBxi,2/22/2020 0:32,back trillion tree campaign combat climate crisis letter,,0,-1,0.0,0.0,0.0
9580,guardian,Fond memories of football circa 1959 | Letter https://t.co/NSQ7AX3Bsp,2/22/2020 0:32,fond memory football circa letter,,0,1,0.0,0.0,0.0
9581,guardian,Attorney general must not use her powers to politicise role | Letters https://t.co/oOKc87vIux,2/22/2020 0:32,attorney general must use power politicise role letter,,1,0,0.0,0.0,0.0
9582,guardian,Dominic Cummingsâ support for âdesigner babiesâ is telling | Letters https://t.co/YiCbQmWgYW,2/22/2020 0:32,dominic cummings support designer baby tell letter,,0,1,0.0,0.0,0.0
9583,guardian,Rio Tinto appoints three women as non-executive directors https://t.co/svdruTAdwy,2/22/2020 0:32,rio tinto appoints three woman non executive director,,0,0,0.0,0.0,0.0
9584,guardian,Regent's Park mosque prayer leader returns day after being stabbed https://t.co/qUZzvJ1Ahc,2/22/2020 0:32,regent park mosque prayer leader return day stab,,0,-1,0.0,0.0,0.0
9585,guardian,Bloomberg campaign spends $460m in first quarter ahead of Super Tuesday https://t.co/6rsmFto0tV,2/22/2020 0:32,bloomberg campaign spend first quarter ahead super tuesday,,1,1,0.0,0.0,0.0
9586,guardian,It's post-apocalyptic': how coronavirus has altered day-to-day life https://t.co/vQBLwkcbZh,2/22/2020 0:25,post apocalyptic coronavirus alter day day life,,0,-1,0.0,0.0,0.0
9587,guardian,Which club will take Manchester City's place in the Champions League? | By @WhoScored https://t.co/Iv2x0qrNXO,2/22/2020 0:18,club take manchester citys place champion league whoscored,,0,1,0.0,0.0,0.0
9588,guardian,Thai court dissolves opposition party Future Forward https://t.co/Ze7Erf7pZm,2/22/2020 0:16,thai court dissolve opposition party future forward,,0,1,0.0,0.0,0.0
9589,guardian,India asks Oxford museum to return 'stolen' bronze statue https://t.co/VoeAuCxn9U,2/22/2020 0:08,india ask oxford museum return steal bronze statue,,0,-1,0.0,0.0,0.0
9590,guardian,Danny Cipriani posts emotional video about ex-girlfriend Caroline Flack https://t.co/8EXgTQd8ES,2/22/2020 0:03,danny cipriani post emotional video ex girlfriend caroline flack,,0,1,0.0,0.0,0.0
9591,guardian,Which club will take Manchester City's place in the Champions League? https://t.co/cgvIOLvFGz,2/22/2020 0:01,club take manchester citys place champion league,,0,1,0.0,0.0,0.0
9592,guardian,Chelsea v Tottenham: match preview https://t.co/089oCf5D5Z,2/22/2020 0:01,chelsea v tottenham match preview,,0,0,0.0,0.0,0.0
9593,guardian,UK weather: weekend rain could cause further flooding https://t.co/cBzvomXqxt,2/22/2020 0:01,uk weather weekend rain could cause far flooding,,1,0,0.0,0.0,0.0
9594,guardian,Mourinho: top-four finish with Spurs would be my greatest achievement https://t.co/7lY3eR0Btu,2/22/2020 0:01,mourinho top four finish spur would great achievement,,1,1,0.0,0.0,0.0
9595,guardian,Crystal Palace v Newcastle: match preview https://t.co/GOAceXli6X,2/22/2020 0:01,crystal palace v newcastle match preview,,0,0,0.0,0.0,0.0
9596,guardian,Donât give up on cash yet: thereâs a value to seeing what you spend | Oliver Burkeman https://t.co/Irsy0acNbB,2/22/2020 0:01,give cash yet value see spend oliver burkeman,,0,1,0.0,0.0,0.0
9597,guardian,Tell us: have you ever experienced a surgical accident? https://t.co/jjaFiv5zYQ,2/22/2020 0:01,tell u ever experience surgical accident,,0,-1,0.0,0.0,0.0
9598,guardian,"Today in Focus: @rachel_hump speaks to Middle East correspondent @mck_beth about the humanitarian crisis unfolding in northern Syria.

Listen wherever you get your podcasts - https://t.co/cXyTPMtx6M https://t.co/9ULCHsuaw3",2/21/2020 11:57,today focus rachelhump speak middle east correspondent mckbeth humanitarian crisis unfolding northern syria listen wherever get podcasts,,0,-1,0.0,0.0,0.0
9599,guardian,Everything we wanted: the race to find the next Billie Eilish https://t.co/XvVXC7f2iw,2/21/2020 11:49,everything want race find next billie eilish,,0,1,0.0,0.0,0.0
9600,guardian,Rome unveils shrine dedicated to city's mythical founder https://t.co/g4ZnHVsuK4,2/21/2020 11:40,rome unveils shrine dedicate citys mythical founder,,0,0,0.0,0.0,0.0
9601,guardian,"Health, heat and deportations: the issues driving Nevada caucus voters https://t.co/WF5m6iAtY8",2/21/2020 11:30,health heat deportation issue drive nevada caucus voter,,0,0,0.0,0.0,0.0
9602,guardian,Tanya Plibersek cites 'visible inequality' at schools in call for fair education funding https://t.co/X2lnm5jwDY,2/21/2020 11:30,tanya plibersek cite visible inequality school call fair education funding,,1,1,0.0,0.0,0.0
9603,guardian,World Rugby to assess if its policies on transgender players 'are appropriate' https://t.co/aVjR5NLnyO,2/21/2020 11:29,world rugby assess policy transgender player appropriate,,1,0,0.0,0.0,0.0
9604,guardian,Belgian carnival to go ahead despite row over 'hateful' antisemitism https://t.co/FWR33HquCo,2/21/2020 11:20,belgian carnival go ahead despite row hateful antisemitism,,0,1,0.0,0.0,0.0
9605,guardian,It's good-humoured': Derry Girls blackboard moves to Ulster Museum https://t.co/N0QarWizXE,2/21/2020 11:11,good humour derry girl blackboard move ulster museum,,1,1,0.0,0.0,0.0
9606,guardian,What is the Windrush review? https://t.co/Ve8Mxoro6R,2/21/2020 11:01,windrush review,,0,0,0.0,0.0,0.0
9607,guardian,Coal and wet wood burning: how will UK restrictions work? https://t.co/Q2HmeU5VN3,2/21/2020 11:01,coal wet wood burn uk restriction work,,-1,-1,0.0,0.0,0.0
9608,guardian,Irish drug dealer loses Â£46m bitcoin codes he hid in fishing rod case https://t.co/q7EiuzWAa5,2/21/2020 10:55,irish drug dealer lose bitcoin code hide fish rod case,,0,-1,-1.0,-1.0,-1.0
9609,guardian,Joaquin Phoenix saves cow and calf from slaughterhouse https://t.co/HddAAOZqA3,2/21/2020 10:49,joaquin phoenix save cow calf slaughterhouse,,-1,1,0.0,0.0,0.0
9610,guardian,Redefining the 'strong man': Tyson Fury praised for openness on mental health https://t.co/XeDm398qAO,2/21/2020 10:46,redefine strong man tyson fury praise openness mental health,,1,1,0.0,0.0,0.0
9611,guardian,Pyke notte thy nostrellys': 15th-century guide on children's manners digitised for first time https://t.co/FgslNcTkN6,2/21/2020 10:38,pyke notte thy nostrellys th century guide childrens manner digitise first time,,1,0,0.0,0.0,0.0
9612,guardian,"From Greaves in '66 to Manchester City, many football fans live in alternate reality https://t.co/B9M8eQvQeN",2/21/2020 10:32,greave manchester city many football fan live alternate reality,,1,1,0.0,0.0,0.0
9613,guardian,Hammerson offloads seven UK retail parks for Â£455m https://t.co/9tLZ6ioRqa,2/21/2020 10:32,hammerson offloads seven uk retail park,,0,0,0.0,0.0,0.0
9614,guardian,Labour MPs warn government over Windrush review https://t.co/tt2cwaVjOS,2/21/2020 10:32,labour mp warn government windrush review,,0,-1,0.0,0.0,0.0
9615,guardian,I know what housing insecurity is like. Rising prices are not good news | Suzanne Moore https://t.co/8LeCtSd4i0,2/21/2020 10:29,know housing insecurity like rise price good news suzanne moore,,1,1,0.0,0.0,0.0
9616,guardian,Hunters review â Al Pacino's Nazi killer drama is dangerously insensitive https://t.co/AyZ0DGlQVs,2/21/2020 10:20,hunter review al pacinos nazi killer drama dangerously insensitive,,-1,-1,0.0,0.0,0.0
9617,guardian,UN warns of rise of 'cybertorture' to bypass physical ban https://t.co/Warf0FuTkp,2/21/2020 10:12,un warns rise cybertorture bypass physical ban,,0,-1,0.0,0.0,0.0
9618,guardian,Burnley v Bournemouth: match preview https://t.co/Txtk8hajI6,2/21/2020 10:02,burnley v bournemouth match preview,,0,0,0.0,0.0,0.0
9619,guardian,School bus stunt urges Prince Andrew to talk to FBI about Jeffrey Epstein https://t.co/5ojC3OfLG8,2/21/2020 10:02,school bus stunt urges prince andrew talk fbi jeffrey epstein,,0,0,0.0,0.0,0.0
9620,guardian,Liverpool's Jordan Henderson out for around three weeks with injury https://t.co/8H3eAxaKhZ,2/21/2020 10:02,liverpool jordan henderson around three week injury,,0,-1,-1.0,-1.0,-1.0
9621,guardian,Sterling 'really happy' at Manchester City but does not rule out Real move https://t.co/YtlG8Qv0Dz,2/21/2020 10:02,sterling really happy manchester city rule real move,,1,1,0.0,0.0,0.0
9622,guardian,Himalayan wolf lopes towards recognition as distinct species https://t.co/qmFgKbby9t,2/21/2020 9:56,himalayan wolf lope towards recognition distinct specie,,1,0,0.0,0.0,0.0
9623,guardian,My Wild and Sleepless Nights by Clover Stroud review â what does being a mother feel like? https://t.co/TA7KsiIuVL,2/21/2020 9:47,wild sleepless night clover stroud review mother feel like,,1,1,0.0,0.0,0.0
9624,guardian,"Manchester bomber's flat had funny smell, court told https://t.co/w0Cx76KpUJ",2/21/2020 9:34,manchester bomber flat funny smell court tell,,1,1,0.0,0.0,0.0
9625,guardian,Newcastle defy statistics and show Premier League table can lie https://t.co/9dnPtVUb26,2/21/2020 9:34,newcastle defy statistic show premier league table lie,,0,0,0.0,0.0,0.0
9626,guardian,Environment and animal rights activists being referred to Prevent programme https://t.co/bd18ylzaIH,2/21/2020 9:34,environment animal right activist refer prevent programme,,1,1,0.0,0.0,0.0
9627,guardian,"Face masks, fashion and football: Friday's best photos https://t.co/vLj0IT1WrM",2/21/2020 9:34,face mask fashion football friday best photo,,1,1,0.0,0.0,0.0
9628,guardian,"Weirdos, misfits and why I had to check my dog's horoscope https://t.co/8vf0P3BaJ3",2/21/2020 9:34,weirdo misfit check dog horoscope,,0,-1,0.0,0.0,0.0
9629,guardian,A life sentence': Grace Millane murder leaves trail of shattered lives https://t.co/V3nFwsoovV,2/21/2020 9:34,life sentence grace millane murder leave trail shattered life,,0,-1,0.0,0.0,0.0
9630,guardian,German far-right party AfD accused of fuelling hate after Hanau attack https://t.co/jIinrdlBZD,2/21/2020 9:30,german far right party afd accuse fuel hate hanau attack,,-1,-1,0.0,0.0,0.0
9631,guardian,Gett: Israeli taxi app sued for service used to avoid Arab drivers https://t.co/1g13tEvEXE,2/21/2020 9:22,gett israeli taxi app sue service use avoid arab driver,,0,-1,0.0,0.0,0.0
9632,guardian,"The Drumming Snipe, Surrey: âA very modern type of gastropubâ â restaurant review | Grace Dent https://t.co/Vt1KcVopvd",2/21/2020 9:13,drum snipe surrey modern type gastropub restaurant review grace dent,,1,1,0.0,0.0,0.0
9633,guardian,Royal Mail to raise price of stamps to offset losses https://t.co/KHs52iSgcH,2/21/2020 9:04,royal mail raise price stamp offset loss,,0,-1,0.0,0.0,0.0
9634,guardian,Smaller than expected January surplus will be blow to new chancellor https://t.co/o6mINtLNjx,2/21/2020 9:04,small expect january surplus blow new chancellor,,-1,0,0.0,0.0,0.0
9635,guardian,Coronavirus: Diamond Princess repatriation flight to UK is delayed https://t.co/POMv2ScFRK,2/21/2020 8:50,coronavirus diamond princess repatriation flight uk delay,,0,1,0.0,0.0,0.0
9636,guardian,Music industry fears bands will be unable to tour UK without visas https://t.co/fptufKCdBK,2/21/2020 8:39,music industry fear band unable tour uk without visa,,-1,-1,0.0,0.0,0.0
9637,guardian,What I have learned from my suicidal patients https://t.co/U0WWNiQ1Ld,2/21/2020 8:39,learn suicidal patient,,0,-1,0.0,0.0,0.0
9638,guardian,Caroline Flack death: hair salons boycott 'toxic' gossip magazines https://t.co/IG4boXlFSx,2/21/2020 8:39,caroline flack death hair salon boycott toxic gossip magazine,,0,-1,-1.0,-1.0,-1.0
9639,guardian,Mustafi admits he found it difficult at Arsenal but says he never gave up https://t.co/ibk7a6nXRO,2/21/2020 8:39,mustafi admit find difficult arsenal say never give,,-1,-1,0.0,0.0,0.0
9640,guardian,Jonathan Joseph on left wing as England shuffle back three for Ireland clash https://t.co/0MhPcr5dwZ,2/21/2020 8:38,jonathan joseph left wing england shuffle back three ireland clash,,0,0,0.0,0.0,0.0
9641,guardian,You've ripped a hole in my heart': Grace Millane's mother speaks to court â video https://t.co/qxIrvqzIG8,2/21/2020 8:13,youve rip hole heart grace millanes mother speaks court video,,0,1,0.0,0.0,0.0
9642,guardian,Sheffield United v Brighton: match preview https://t.co/R95xnvQ6HN,2/21/2020 8:09,sheffield unite v brighton match preview,,0,0,0.0,0.0,0.0
9643,guardian,Isis supporter admits plot to bomb St Paul's Cathedral and a hotel https://t.co/CowGx6EQel,2/21/2020 8:09,isi supporter admit plot bomb st pauls cathedral hotel,,0,-1,0.0,0.0,0.0
9644,guardian,EU leaders at odds over filling â¬75bn Brexit shortfall https://t.co/zt5GGHWd1L,2/21/2020 8:09,eu leader odds fill bn brexit shortfall,,0,0,0.0,0.0,0.0
9645,guardian,Trump got his wall': Indian city rushes to beautify before visit https://t.co/OGau8c0Lj8,2/21/2020 8:09,trump get wall indian city rush beautify visit,,0,1,0.0,0.0,0.0
9646,guardian,London mosque stabbing: eyewitness describes '30 seconds of mayhem' â video https://t.co/sd1Y1n6btJ,2/21/2020 8:09,london mosque stab eyewitness describes second mayhem video,,0,-1,0.0,0.0,0.0
9647,guardian,It is a little puzzling': readers on early signs of spring https://t.co/TLL2xyxcU7,2/21/2020 8:06,little puzzling reader early sign spring,,-1,0,0.0,0.0,0.0
9648,guardian,"Sports quiz of the week: animals, animosity and a new world  record https://t.co/H0GBnioszo",2/21/2020 8:00,sport quiz week animal animosity new world record,,1,-1,0.0,0.0,0.0
9649,guardian,BBC to axe Watchdog programme after 40 years https://t.co/4VeDEOMoNP,2/21/2020 7:46,bbc axe watchdog programme year,,0,-1,0.0,0.0,0.0
9650,guardian,"Sports quiz of the week: animals, animosity and a new world record https://t.co/ZpXwtSKTiM",2/21/2020 7:38,sport quiz week animal animosity new world record,,1,-1,0.0,0.0,0.0
9651,guardian,"US briefing: Stone pardon plea, climate denial bots and 'Russia for Trump' https://t.co/tS3TXRgufJ",2/21/2020 7:37,u brief stone pardon plea climate denial bot russia trump,,0,1,0.0,0.0,0.0
9652,guardian,How Trump's immigration policies hurt people's lives â in pictures https://t.co/SSFYPTjugF,2/21/2020 7:37,trumps immigration policy hurt people life picture,,0,-1,0.0,0.0,0.0
9653,guardian,$45m in 90 days: How Bloomberg bought your Facebook feed https://t.co/5D2a9vh5dh,2/21/2020 7:37,day bloomberg buy facebook feed,,0,0,0.0,0.0,0.0
9654,guardian,Dry February sends California back to drought: 'This hasn't happened in 150 years' https://t.co/TFFoe4dGS5,2/21/2020 7:37,dry february sends california back drought hasnt happen year,,-1,0,0.0,0.0,0.0
9655,guardian,Bury phoenix club will begin life in 10th tier of English football https://t.co/GBaOXkSJaY,2/21/2020 7:37,bury phoenix club begin life th tier english football,,0,0,0.0,0.0,0.0
9656,guardian,Southampton v Aston Villa: match preview https://t.co/kmIAIIDUNo,2/21/2020 7:37,southampton v aston villa match preview,,0,0,0.0,0.0,0.0
9657,guardian,United Nation: Three Decades of Drum & Bass review â a raving nostalgia trip https://t.co/hklcy94aKZ,2/21/2020 7:30,united nation three decade drum bass review rave nostalgia trip,,-1,1,0.0,0.0,0.0
9658,guardian,The vampire video game that sinks its teeth into the 1% https://t.co/BrZb1CHloi,2/21/2020 7:20,vampire video game sink teeth,,-1,0,0.0,0.0,0.0
9659,guardian,"King Krule: Man Alive! review â disgust, dissolution and despair https://t.co/RmFdnBeJeq",2/21/2020 7:10,king krule man alive review disgust dissolution despair,,1,-1,0.0,0.0,0.0
9660,guardian,China car sales tumble by 92% as coronavirus weighs on industry https://t.co/gXTPto0iao,2/21/2020 7:10,china car sale tumble coronavirus weigh industry,,0,0,0.0,0.0,0.0
9661,guardian,"Democrats prepare to vote in Nevada amid controversy over Trump, Stone and Russia â live coverage https://t.co/HJZK0kInWd",2/21/2020 7:10,democrat prepare vote nevada amid controversy trump stone russia live coverage,,1,0,0.0,0.0,0.0
9662,guardian,Priti Patel gets 'storm' warning over senior civil servant clashes https://t.co/hGQvOsgd2G,2/21/2020 7:10,priti patel get storm warning senior civil servant clash,,0,-1,0.0,0.0,0.0
9663,guardian,German court says Tesla can clear trees to build car factory https://t.co/Eb2VVHNUO2,2/21/2020 7:05,german court say tesla clear tree build car factory,,1,1,0.0,0.0,0.0
9664,guardian,âIt's a Mexican problemâ: Amlo accused of tone-deaf response to femicide crisis https://t.co/eu3LaMHBpy,2/21/2020 6:56,mexican problem amlo accuse tone deaf response femicide crisis,,0,-1,-1.0,-1.0,-1.0
9665,guardian,"Grace Millane's family will 'forever have a life sentence', say police â video https://t.co/ZtVFIsjlqa",2/21/2020 6:27,grace millanes family forever life sentence say police video,,0,1,0.0,0.0,0.0
9666,guardian,"Premier League team news, previews and Chelsea v Tottenham buildup â live! https://t.co/rcD7fqnsnu",2/21/2020 6:27,premier league team news preview chelsea v tottenham buildup live,,1,0,0.0,0.0,0.0
9667,guardian,A playwright wants only critics of color to review her. Here's what our own critics think https://t.co/S4DUw9aIo5,2/21/2020 6:23,playwright want critic color review critic think,,0,-1,0.0,0.0,0.0
9668,guardian,Caroline Flack: scale of negative media coverage before death revealed https://t.co/VauoUJbTzj,2/21/2020 6:14,caroline flack scale negative medium coverage death reveal,,-1,-1,0.0,0.0,0.0
9669,guardian,The Mercies by Kiran Millwood Hargrave review â a witch-hunt tale for our times https://t.co/BFdOzHlJKN,2/21/2020 6:07,mercy kiran millwood hargrave review witch hunt tale time,,0,0,0.0,0.0,0.0
9670,guardian,UK food poisoning cases more than double from 2009 https://t.co/4i7y5eCCnm,2/21/2020 5:59,uk food poison case double,,0,-1,0.0,-1.0,-1.0
9671,guardian,Beautiful homes on sunlit uplands? Not once the developers are in charge | Richard Vize https://t.co/4w8OLSgk4u,2/21/2020 5:50,beautiful home sunlit upland developer charge richard vize,,1,1,0.0,0.0,0.0
9672,guardian,The best women's trouser suits for all ages â in pictures https://t.co/zAWVSxcoVw,2/21/2020 5:42,best woman trouser suit age picture,,1,1,0.0,0.0,0.0
9673,guardian,Coronavirus to cost global airlines nearly $30bn this year - business live https://t.co/O5mK8N9bFr,2/21/2020 4:41,coronavirus cost global airline nearly bn year business live,,1,0,-1.0,-1.0,-1.0
9674,guardian,Revealed: quarter of all tweets about climate crisis produced by bots https://t.co/ucLlXiPIx1,2/21/2020 4:41,revealed quarter tweet climate crisis produce bot,,0,-1,0.0,0.0,0.0
9675,guardian,"When the storms hit, will Johnson and co help you? Itâs the new postcode lottery | Jonathan Watts https://t.co/Zppc4gD1EI",2/21/2020 3:46,storm hit johnson co help new postcode lottery jonathan watt,,1,1,-1.0,-1.0,-1.0
9676,guardian,Cod wars to food banks: how a Lancashire fishing town is hanging on https://t.co/LeB2VxdBjb,2/21/2020 3:44,cod war food bank lancashire fishing town hang,,0,-1,0.0,0.0,0.0
9677,guardian,"CÃ©line Sciamma: 'In France, they donât find the film hot. They think it lacks flesh, itâs not erotic' https://t.co/ZtdchX3dH6",2/21/2020 3:26,c line sciamma france find film hot think lack flesh erotic,,1,-1,0.0,0.0,0.0
9678,guardian,âPeople are scaredâ: New York Cityâs Chinatown takes hit over coronavirus fears https://t.co/Vz7AcsmWaB,2/21/2020 3:17,people scared new york city chinatown take hit coronavirus fear,,1,-1,-1.0,-1.0,-1.0
9679,guardian,Caroline Flackâs death shows how social media has democratised cruelty | Richard Seymour https://t.co/sfUhOPfnCJ,2/21/2020 2:33,caroline flack death show social medium democratise cruelty richard seymour,,1,-1,0.0,0.0,0.0
9680,guardian,Almost half of all new jobs in England are in south-east â report https://t.co/EpdWHOUZU8,2/21/2020 2:24,almost half new job england south east report,,-1,0,0.0,0.0,0.0
9681,guardian,Trump jabs at Parasite's Oscar win because film is 'from South Korea' https://t.co/7mJISIeUAA,2/21/2020 0:27,trump jab parasite oscar win film south korea,,1,1,0.0,0.0,0.0
9682,guardian,Paris launches emergency bed bugs hotline https://t.co/c3ItwZ2cPu,2/21/2020 11:51,paris launch emergency bed bug hotline,,0,-1,0.0,0.0,0.0
9683,WSJ,"Joe Biden looks to win the South Carolina primary, notching his first victory ahead of Super Tuesday. Join us for live results and analysis. https://t.co/nK5f7u0HFo",3/1/2020 7:50,joe biden look win south carolina primary notch first victory ahead super tuesday join u live result analysis,,1,1,0.0,0.0,0.0
9684,WSJ,"Health care is one of the leading issues among South Carolina Democratic voters, according to a survey by the Associated Press https://t.co/h02d0a9yaJ",3/1/2020 7:46,health care one lead issue among south carolina democratic voter accord survey associated press,,0,1,0.0,0.0,0.0
9685,WSJ,"Elliott Management has nominated four directors to the board at Twitter, setting the stage for a potential showdown between the activist hedge fund and social media firm https://t.co/iAnv9Oho5G",3/1/2020 7:30,elliott management nominate four director board twitter set stage potential showdown activist hedge fund social medium firm,,-1,0,0.0,0.0,0.0
9686,WSJ,"Maineâs new, stricter vaccine-exemption law hangs in the balance on Super Tuesday https://t.co/sBkHkxC6iR",3/1/2020 7:15,maine new stricter vaccine exemption law hang balance super tuesday,,1,1,0.0,0.0,0.0
9687,WSJ,More teens are asking for free feminine-hygiene products in school bathrooms. Lawmakers and school districts are paying attention. https://t.co/HufLatPFAa https://t.co/4Thco6c8lY,3/1/2020 7:00,teen ask free feminine hygiene product school bathroom lawmaker school district pay attention,,1,1,0.0,0.0,0.0
9688,WSJ,Vice President Joe Biden has been banking on a win in South Carolina's Democratic Primary to justify staying in the race. Here are three key things to watch for in tonight's contest: https://t.co/MI4Tk8rcMX,3/1/2020 6:45,vice president joe biden bank win south carolina democratic primary justify stay race three key thing watch tonight contest,,1,1,0.0,0.0,0.0
9689,WSJ,Fraudsters are stealing billions of dollars each year through a scam that combines sophisticated hacking with wire transfers https://t.co/E78SZfRYNV,3/1/2020 6:30,fraudsters steal billion dollar year scam combine sophisticated hack wire transfer,,1,-1,0.0,-1.0,-1.0
9690,WSJ,Looking for hand sanitizer? You might be out of luck as stores experience a surge in demand for that and other supplies amid worries about coronavirus in the U.S. https://t.co/4Ayp2vySIO,3/1/2020 6:15,look hand sanitizer might luck store experience surge demand supply amid worry coronavirus u,,0,1,0.0,-1.0,-1.0
9691,WSJ,"Here's a look back at a war that has run more than 18 years, longer than World War I, World War II and the Korean War combined https://t.co/9miuzE6lHe",3/1/2020 6:00,look back war run year long world war world war ii korean war combine,,-1,-1,0.0,0.0,0.0
9692,WSJ,"The University of Pennsylvaniaâs Wharton School named Erika James of Emory University as its next dean, the first woman and African-American to head the prestigious business school in its 139-year history https://t.co/LMx4XSQh7Y",3/1/2020 5:45,university pennsylvania wharton school name erika james emory university next dean first woman african american head prestigious business school year history,,1,0,0.0,0.0,0.0
9693,WSJ,A U.S. student studying abroad in China found himself confined to a roughly 300-person village for nearly a month after it went on lockdown to contain the coronavirus. His experience provides a glimpse into how the epidemic has altered life across China. https://t.co/jtdK5vv8ZO,3/1/2020 5:30,u student study abroad china find confine roughly person village nearly month go lockdown contain coronavirus experience provide glimpse epidemic alter life across china,,0,0,-1.0,-1.0,-1.0
9694,WSJ,"U.S. stocks were at records just last week, seemingly unaffected by fears that the coronavirus could dent the global economy. Then reality took hold. https://t.co/wfPjA5AfnQ",3/1/2020 5:15,u stock record last week seemingly unaffected fear coronavirus could dent global economy reality take hold,,-1,-1,-1.0,-1.0,-1.0
9695,WSJ,French President Emmanuel Macron moved to pass his controversial pension overhaul without a vote in the legislature https://t.co/8upJHT2drF,3/1/2020 5:00,french president emmanuel macron move pass controversial pension overhaul without vote legislature,,1,-1,0.0,0.0,0.0
9696,WSJ,"The EPA and Transportation Department are clashing over the underlying rationale for the new regulations, which are aimed at reducing requirements set under the Obama administration https://t.co/Tk1iU5Wjv9",3/1/2020 4:45,epa transportation department clash underlying rationale new regulation aim reduce requirement set obama administration,,1,0,0.0,0.0,0.0
9697,WSJ,What Democratic presidential contender will win California and its delegateÂ jackpot on Super Tuesday in March? It may take a month to find outÂ  Â  https://t.co/F8O7sjqK8l,3/1/2020 4:30,democratic presidential contender win california delegate jackpot super tuesday march may take month find,,1,1,0.0,0.0,0.0
9698,WSJ,"Asian-Americans, the fastest-growing racial group in the U.S., have become a key Democratic constituency, but Trump is courting them, too https://t.co/lLVw3yrG5d",3/1/2020 4:20,asian americans fast grow racial group u become key democratic constituency trump court,,1,0,0.0,0.0,0.0
9699,WSJ,Trump urged the Fed to lower rates and said the U.S. is considering restrictions at the Mexican border in response to the coronavirus outbreakÂ https://t.co/3W9Sf154V8,3/1/2020 4:10,trump urge fed lower rate say u consider restriction mexican border response coronavirus outbreak,,0,-1,0.0,0.0,0.0
9700,WSJ,"From @WSJopinion: The political division wonât end after the November elections, and the question is how to repair the damage https://t.co/bL5yuAuaFZ",3/1/2020 3:56,wsjopinion political division win end november election question repair damage,,1,1,0.0,0.0,0.0
9701,WSJ,"Some Southern Democrats fear that Bernie Sanders at the top of the Democratic ticket could jeopardize a closely-won governorâs seat, reverse recent gains in state legislatures https://t.co/Ocx5e4YKe6",3/1/2020 3:45,southern democrat fear bernie sander top democratic ticket could jeopardize closely governor seat reverse recent gain state legislature,,1,1,0.0,0.0,0.0
9702,WSJ,Is faster internet really better? @shalini takes a look at the myths and truths of internet speed. #WSJWhatsNow https://t.co/HEjFl3v8G6 https://t.co/24LNEc8nZX,3/1/2020 3:30,faster internet really well shalini take look myth truth internet speed wsjwhatsnow,,1,1,0.0,0.0,0.0
